"Position","Player Name","Team Name","Nationality","Height","Weight","Age","Condition","Overall Rating"
"CB","M. SOLLBAUER","BARNSLEY R","AUSTRIA",187,86,30,"C",68
"CMF","S. HEZZE","HURACÁN","ARGENTINA",175,72,19,"C",68
"LB","D. VELKOVSKI","CERCLE BRUGGE","BULGARIA",185,78,25,"C",68
"DMF","CARLOS DIAS","PARANÁ","BRAZIL",179,73,20,"C",68
"GK","RICARDO FRIEDRICH","ANKARAGÜCÜ","BRAZIL",188,83,27,"C",68
"CF","H. GUÈYE","KORTRIJK","SENEGAL",188,70,21,"C",68
"CF","F. RODRÍGUEZ","DEPORTES TOLIMA","COSTA RICA",182,73,27,"C",68
"RWF","G. BOSCA","DUNKERQUE","FRANCE",169,68,31,"D",68
"RWF","M. GUEYE","METZ","SENEGAL",178,74,22,"C",68
"CMF","L. KELLY","COVENTRY B","SCOTLAND",187,88,30,"C",68
"CF","M. GODDEN","COVENTRY B","ENGLAND",185,78,29,"D",68
"LB","DAVID SUALEHE","PAÇOS DE FERREIRA","PORTUGAL",183,74,23,"C",68
"LB","J. JACOBSON","WYCOMBE B","WALES",180,79,34,"C",68
"CMF","I. ILIC","HELLAS VERONA","SERBIA",187,75,19,"C",68
"GK","H. EL MAJHAD","Free Agents","MOROCCO",193,70,29,"C",68
"LWF","C. MCCOWATT","Free Agents","NEW ZEALAND",179,73,21,"C",68
"DMF","M. VIDA","Free Agents","HUNGARY",184,78,24,"C",68
"AMF","D. HAZIZA","Free Agents","ISRAEL",178,71,25,"C",68
"DMF","N. LAVI","Free Agents","ISRAEL",178,74,24,"C",68
"GK","G. GEORGIEV","Free Agents","BULGARIA",189,85,32,"C",68
"AMF","Y. IBRAHIMAJ","Free Agents","KOSOVO",178,70,25,"C",68
"GK","D. HOLEC","SPARTA PRAHA","SLOVAKIA",191,87,26,"C",68
"AMF","D. AVRAMOVSKI","KAYSERISPOR","NORTH MACEDONIA",184,78,25,"C",68
"AMF","T. KOSTADINOV","Free Agents","NORTH MACEDONIA",179,75,24,"C",68
"RMF","L. DÍAZ","Free Agents","COSTA RICA",180,72,22,"C",68
"DMF","A. ABIKEN","Free Agents","KAZAKHSTAN",182,65,24,"C",68
"GK","H. CASTILLO","DEPORTIVO PEREIRA","COLOMBIA",184,80,27,"B",68
"CF","M. FENGER","OB","DENMARK",182,74,19,"C",68
"CB","J. BRANTHWAITE","EVERTON B","ENGLAND",193,70,18,"C",68
"AMF","M. BIRON","NANCY","FRANCE",170,64,23,"C",68
"LB","M. WITTEK","VITESSE","GERMANY",173,70,25,"C",68
"DMF","E. PIZZUTO","LILLE","MEXICO",179,74,18,"C",68
"CB","S. VOET","MECHELEN","BELGIUM",191,81,20,"C",68
"LWF","V. BALASHOV","TAMBOV","UKRAINE",177,74,29,"D",68
"LB","B. LETIC","MIRANDA DE EBRO RN","BOSNIA AND HERZEGOVINA",184,74,28,"C",68
"CF","NANDO COPETE","EXTREMADURA AR","SPAIN",179,69,28,"C",68
"CB","N. HNID","AEK ATHENS","TUNISIA",191,70,23,"B",68
"DMF","N. NINUA","PAOK","GEORGIA",186,73,21,"C",68
"CB","O. KARAFIÁT","SLAVIA PRAHA","CZECH REPUBLIC",182,78,26,"B",68
"CB","S. MILIC","DINAMO ZAGREB","MONTENEGRO",187,78,20,"C",68
"RWF","D. FRIESER","BARNSLEY R","AUSTRIA",176,76,27,"C",68
"CB","M. SVOBODA","VENEZIA","AUSTRIA",195,86,22,"C",68
"LB","V. WERNERSSON","MECHELEN","SWEDEN",180,70,25,"C",68
"DMF","ZHENG ZHI","GUANGZHOU EVERGRANDE","CHINA",181,75,40,"C",68
"LWF","Y. OTSU","YOKOHAMA F. MARINOS","JAPAN",180,73,30,"C",68
"CB","H. WATANABE","VISSEL KOBE","JAPAN",186,77,33,"C",68
"SS","J. TANAKA","VISSEL KOBE","JAPAN",181,77,33,"C",68
"CB","HAMDAN AL KAMALI","AL WAHDA","UNITED ARAB EMIRATES",181,80,31,"C",68
"CMF","MOHAMMED ABDULRAHMAN","AL AIN","UNITED ARAB EMIRATES",173,60,31,"C",68
"CMF","H. MITA","F.C. TOKYO","JAPAN",173,65,30,"C",68
"CB","A. ISMAILOV","PAKHTAKOR","UZBEKISTAN",190,89,35,"C",68
"GK","MAJED NASSER","SHABAB AL AHLI DUBAI","UNITED ARAB EMIRATES",179,84,36,"C",68
"DMF","NATXO INSA","JOHOR DARUL TA'ZIM","SPAIN",177,67,34,"C",68
"RB","JEONG DONG-HO","ULSAN HYUNDAI","REPUBLIC OF KOREA",174,68,30,"C",68
"CF","MOHAMMAD AL SAHLAWI","AL TAAWOUN","SAUDI ARABIA",179,65,33,"C",68
"CMF","NAZMI FAIZ MANSOR","JOHOR DARUL TA'ZIM","MALAYSIA",166,56,26,"C",68
"CB","YU YANG","BEIJING FC","CHINA",183,72,31,"C",68
"RB","WALEED SALIM","AL SHORTA","IRAQ",175,72,28,"C",68
"GK","KHALID EISA","AL AIN","UNITED ARAB EMIRATES",173,65,31,"C",68
"LMF","A. CACERES","SYDNEY","AUSTRALIA",173,67,28,"C",68
"CB","ISMAEL AHMED","AL AIN","UNITED ARAB EMIRATES",191,88,37,"C",68
"RB","MOHAMMED AL MENHALI","AL WAHDA","UNITED ARAB EMIRATES",176,69,30,"C",68
"GK","H. HOSSEINI","ESTEGHLAL","IRAN",185,80,28,"C",68
"CMF","A. KARIMI","ESTEGHLAL","IRAN",186,81,26,"C",68
"DMF","M. KIANI","SEPAHAN","IRAN",170,70,33,"C",68
"AMF","HATTAN BAHEBRI","AL HILAL","SAUDI ARABIA",171,67,28,"C",68
"CMF","PENG XINLI","SHANGHAI SHENHUA","CHINA",176,62,29,"C",68
"LWF","ISMAEL AL HAMMADI","SHABAB AL AHLI DUBAI","UNITED ARAB EMIRATES",173,68,32,"C",68
"GK","LEE BEOM-YOUNG","JEONBUK HYUNDAI MOTORS","REPUBLIC OF KOREA",197,93,31,"C",68
"CF","BILL","CHIANGRAI UNITED","BRAZIL",183,86,36,"C",68
"RB","S. ROUX","MELBOURNE VICTORY","NEW ZEALAND",181,71,27,"C",68
"LWF","WEI SHIHAO","GUANGZHOU EVERGRANDE","CHINA",178,65,25,"C",68
"DMF","LEE MYUNG-JOO","AL WAHDA","REPUBLIC OF KOREA",176,72,30,"C",68
"CB","ABDULLAH MADU","AL NASSR","SAUDI ARABIA",186,72,27,"C",68
"AMF","MURILO","JEONBUK HYUNDAI MOTORS","BRAZIL",177,76,26,"C",68
"LB","F. SAYFIYEV","PAKHTAKOR","UZBEKISTAN",183,72,29,"C",68
"LB","H. MILIC","ESTEGHLAL","CROATIA",180,74,31,"C",68
"CB","J. DONACHIE","MELBOURNE VICTORY","AUSTRALIA",193,85,27,"C",68
"CB","HWANG HYUN-SOO","SEOUL","REPUBLIC OF KOREA",183,80,25,"C",68
"GK","HONG JEONG-NAM","JEONBUK HYUNDAI MOTORS","REPUBLIC OF KOREA",186,79,32,"C",68
"CMF","KIM SUNG-JOON","ULSAN HYUNDAI","REPUBLIC OF KOREA",174,71,32,"C",68
"AMF","I. ALIBAEV","SEOUL","UZBEKISTAN",173,62,26,"C",68
"CMF","O. KHAMROBEKOV","PAKHTAKOR","UZBEKISTAN",178,82,24,"C",68
"CB","D. HENRY","SUWON SAMSUNG BLUEWINGS","CANADA",188,82,27,"C",68
"CMF","ZHANG XIUWEI","GUANGZHOU EVERGRANDE","CHINA",173,63,24,"C",68
"CB","KIM WON-GUN","SEOUL","REPUBLIC OF KOREA",186,77,28,"C",68
"LB","R. HATSUSE","VISSEL KOBE","JAPAN",180,70,23,"C",68
"CF","M. TABRIZI","ESTEGHLAL","IRAN",187,80,29,"C",68
"CB","KIM WON-SIK","SEOUL","REPUBLIC OF KOREA",186,76,29,"C",68
"GK","YANG HYUNG-MO","SUWON SAMSUNG BLUEWINGS","REPUBLIC OF KOREA",185,85,29,"C",68
"CMF","KIM JONG-WOO","SUWON SAMSUNG BLUEWINGS","REPUBLIC OF KOREA",176,73,27,"C",68
"CMF","KO SEUNG-BEOM","SUWON SAMSUNG BLUEWINGS","REPUBLIC OF KOREA",174,72,26,"C",68
"AMF","BASHAR RASAN","PERSEPOLIS","IRAQ",178,70,24,"C",68
"DMF","MUKHTAR ALI","AL NASSR","SAUDI ARABIA",185,71,23,"C",68
"LB","KIM SOO-BEOM","PERTH GLORY","REPUBLIC OF KOREA",174,66,30,"C",68
"GK","CHO SOO-HYUK","ULSAN HYUNDAI","REPUBLIC OF KOREA",188,76,33,"C",68
"CB","ALI ALBULAYHI","AL HILAL","SAUDI ARABIA",182,83,31,"C",68
"GK","MOHAMMED AL SHAMSI","AL WAHDA","UNITED ARAB EMIRATES",184,72,23,"C",68
"AMF","F. ESMAEILI","ESTEGHLAL","IRAN",172,68,26,"C",68
"CMF","O. NOORAFKAN","SEPAHAN","IRAN",182,70,23,"C",68
"CMF","ASSIM MADIBO","AL DUHAIL","QATAR",168,73,24,"C",68
"LMF","LUANZINHO","SHARJAH","BRAZIL",180,74,20,"C",68
"LB","JIN TAIYAN","BEIJING FC","CHINA",174,62,31,"C",68
"RMF","K. ENDO","YOKOHAMA F. MARINOS","JAPAN",175,66,23,"C",68
"RMF","K. SENTO","YOKOHAMA F. MARINOS","JAPAN",170,62,26,"C",68
"GK","T. VELAPHI","PERTH GLORY","AUSTRALIA",186,75,33,"C",68
"CF","K. TAGAWA","F.C. TOKYO","JAPAN",181,70,21,"C",68
"CF","KIROS","SEPAHAN","BRAZIL",195,86,32,"C",68
"CF","K. ATHIU","MELBOURNE VICTORY","SOUTH SUDAN",201,85,28,"C",68
"CMF","ALI HASSAN AL ASMARI","AL AHLI SAUDI","SAUDI ARABIA",185,74,23,"C",68
"RB","ABDULLAH TARMIN","AL AHLI SAUDI","SAUDI ARABIA",178,70,23,"C",68
"DMF","SALEM AL HAJRI","AL SADD","QATAR",183,68,24,"C",68
"CMF","AHMED SAYYAR","AL SADD","BAHRAIN",174,68,27,"C",68
"CF","N. FUJIMOTO","VISSEL KOBE","JAPAN",175,69,31,"C",68
"CB","L. OSAKI","VISSEL KOBE","JAPAN",187,82,29,"C",68
"DMF","ARTHUR SILVA","F.C. TOKYO","BRAZIL",181,80,25,"C",68
"CB","PARK JI-SOO","GUANGZHOU EVERGRANDE","REPUBLIC OF KOREA",187,77,26,"C",68
"LB","ABDULRAHMAN AL OBAID","AL NASSR","SAUDI ARABIA",172,65,27,"C",68
"RWF","SAFAWI RASID","JOHOR DARUL TA'ZIM","MALAYSIA",173,71,23,"C",68
"CB","A. GRANT","PERTH GLORY","AUSTRALIA",191,88,26,"C",68
"CMF","V. LIA","PERTH GLORY","AUSTRALIA",179,71,35,"C",68
"DMF","JUNG HYUN-CHEOL","SEOUL","REPUBLIC OF KOREA",187,72,27,"C",68
"CF","PARK DONG-JIN","SEOUL","REPUBLIC OF KOREA",185,73,26,"C",68
"RB","KOO DAE-YOUNG","SUWON SAMSUNG BLUEWINGS","REPUBLIC OF KOREA",177,72,28,"C",68
"LWF","HAN EUI-GWON","SUWON SAMSUNG BLUEWINGS","REPUBLIC OF KOREA",182,73,26,"C",68
"DMF","G. WHELAN","Free Agents","IRELAND",183,80,36,"C",67
"GK","CASTO","EXTREMADURA AR","SPAIN",181,78,38,"C",67
"GK","YANG CHENG","HEBEI CHINA FORTUNE","CHINA",186,77,35,"C",67
"LB","BELLVÍS","ALCORCÓN AA","SPAIN",170,65,35,"C",67
"GK","Z. ZLAMAL","ST. MIRREN","CZECH REPUBLIC",193,82,35,"C",67
"AMF","M. MCGLINCHEY","Free Agents","NEW ZEALAND",175,68,33,"C",67
"CF","DAVID BARRAL","SANTANDER VB","SPAIN",179,82,37,"C",67
"CMF","M. IZCO","JUVE STABIA","ARGENTINA",180,77,37,"C",67
"RMF","E. LAMELA","TOTTENHAM WB","ARGENTINA",181,79,28,"C",79
"CF","C. WOOD","BURNLEY RB","NEW ZEALAND",191,95,29,"C",79
"RB","V. IGNATYEV","LOKOMOTIV MOSKVA","RUSSIA",180,72,33,"C",79
"RWF","S. VERDI","TORINO","ITALY",174,65,28,"D",79
"CB","S. COATES","SPORTING CP","URUGUAY",196,92,30,"B",79
"DMF","M. DÍAZ","RACING CLUB","CHILE",167,68,34,"C",79
"CF","Y. EL ARABI","OLYMPIAKOS PIRAEUS","MOROCCO",183,84,33,"A",79
"GK","MARCELO LOMBA","INTERNACIONAL","BRAZIL",190,83,34,"B",79
"DMF","JOSEF DE SOUZA","BESIKTAS","BRAZIL",188,80,31,"C",79
"RB","P. KADERÁBEK","Free Agents","CZECH REPUBLIC",182,81,28,"C",79
"GK","JOEL ROBLES","SEVILLA TRIANA VB","SPAIN",195,78,30,"D",79
"GK","M. BIZOT","AZ","NETHERLANDS",194,85,29,"E",79
"LWF","N. CHADLI","ISTANBUL BASAKSEHIR","BELGIUM",187,80,31,"C",79
"RB","K. MALCUIT","NAPOLI","FRANCE",178,75,29,"C",79
"CB","B. STAMBOULI","SCHALKE 04","FRANCE",180,82,30,"D",79
"GK","S. MIGNOLET","CLUB BRUGGE","BELGIUM",193,87,32,"C",79
"CB","C. IZQUIERDOZ","BOCA JUNIORS","ARGENTINA",185,88,32,"C",79
"GK","M. CAMPAÑA","INDEPENDIENTE","URUGUAY",185,75,31,"C",79
"LWF","Y. KONOPLYANKA","SHAKHTAR DONETSK","UKRAINE",178,78,31,"C",79
"AMF","G. SIGURÐSSON","EVERTON B","ICELAND",186,79,31,"C",79
"CMF","C. SÁNCHEZ","SANTOS","URUGUAY",170,72,36,"C",79
"CF","M. BATSHUAYI","CRYSTAL PALACE RB","BELGIUM",184,88,27,"D",79
"RB","S. ARIAS","MADRID ROSAS RB","COLOMBIA",178,72,28,"C",79
"LWF","N. SANSONE","BOLOGNA","ITALY",175,63,29,"C",79
"RB","K. LALA","STRASBOURG","FRANCE",178,78,29,"C",79
"CB","C. COADY","WOLVERHAMPTON YB","ENGLAND",186,80,27,"E",79
"RB","M. DE SCIGLIO","JUVENTUS","ITALY",182,78,28,"C",79
"LWF","M. GRADEL","SIVASSPOR","CÔTE D'IVOIRE",177,70,33,"D",79
"CMF","F. VÁZQUEZ","SEVILLA NERVIÓN BR","ARGENTINA",187,80,31,"C",79
"CF","R. QUAISON","Free Agents","SWEDEN",184,73,27,"C",79
"AMF","J. QUINTERO","RIVER PLATE","COLOMBIA",168,67,27,"C",79
"LWF","VITINHO","FLAMENGO","BRAZIL",175,76,27,"C",79
"CB","PABLO","BORDEAUX","BRAZIL",188,89,29,"C",79
"AMF","W. KHAZRI","SAINT-ÉTIENNE","TUNISIA",182,76,29,"C",79
"AMF","G. FERNÁNDEZ","BOCA JUNIORS","ARGENTINA",178,75,29,"C",79
"CMF","D. PRAET","LEICESTER B","BELGIUM",181,78,26,"D",79
"RB","HUGO MALLO","VIGO AB","SPAIN",174,69,29,"C",79
"LMF","DEULOFEU","WATFORD BY","SPAIN",177,73,26,"C",79
"CB","J. VELTMAN","BRIGHTON WB","NETHERLANDS",184,75,28,"C",79
"CMF","T. VILHENA","KRASNODAR","NETHERLANDS",175,73,25,"D",79
"AMF","A. THOMASSON","STRASBOURG","FRANCE",177,72,27,"D",79
"LB","JONNY CASTRO","WOLVERHAMPTON YB","SPAIN",175,70,26,"C",79
"DMF","E. DIER","TOTTENHAM WB","ENGLAND",188,88,26,"C",79
"AMF","JOÃO MÁRIO","LOMBARDIA NA","PORTUGAL",179,72,27,"C",79
"CF","D. ORIGI","LIVERPOOL R","BELGIUM",185,75,25,"C",79
"GK","C. VARGAS","Free Agents","COLOMBIA",185,80,31,"C",79
"CB","M. HINTEREGGER","Free Agents","AUSTRIA",184,78,28,"C",79
"CB","U. SPAJIC","FEYENOORD","SERBIA",188,82,27,"C",79
"CMF","O. NORWOOD","SHEFFIELD RB","NORTHERN IRELAND",175,69,29,"D",79
"SS","L. VIETTO","SPORTING CP","ARGENTINA",173,68,27,"C",79
"LWF","R. CENTURIÓN","VÉLEZ SARSFIELD","ARGENTINA",174,74,27,"C",79
"DMF","L. MILIVOJEVIC","CRYSTAL PALACE RB","SERBIA",186,80,29,"C",79
"CF","A. PETAGNA","NAPOLI","ITALY",190,88,25,"C",79
"CF","A. MITROVIC","FULHAM W","SERBIA",189,90,26,"C",79
"CF","B. PETKOVIC","DINAMO ZAGREB","CROATIA",193,88,26,"C",79
"CB","J. PALOMINO","ATALANTA","ARGENTINA",188,87,30,"C",79
"CMF","J. SERI","FULHAM W","CÔTE D'IVOIRE",168,65,29,"C",79
"RWF","BERTRAND TRAORÉ","ASTON RB","BURKINA FASO",181,73,25,"C",79
"LWF","S. DRIUSSI","ZENIT","ARGENTINA",179,82,24,"C",79
"CB","S. DELI","CLUB BRUGGE","CÔTE D'IVOIRE",192,87,29,"B",79
"CMF","M. ARAMBARRI","GETAFE A","URUGUAY",175,74,25,"C",79
"LWF","Y. SOTELDO","SANTOS","VENEZUELA",158,63,23,"B",79
"CMF","Y. GAZINSKIY","KRASNODAR","RUSSIA",184,75,31,"C",79
"CF","J. SAND","LANÚS","ARGENTINA",182,79,40,"C",79
"CMF","B. CRISTANTE","ROMA","ITALY",186,80,25,"C",79
"GK","L. SEPE","PARMA","ITALY",185,75,29,"C",79
"CB","SIDNEI","SEVILLA TRIANA VB","BRAZIL",185,80,31,"C",79
"AMF","DIEGO","FLAMENGO","BRAZIL",173,73,35,"C",79
"CF","S. GARCÍA","GODOY CRUZ","URUGUAY",181,80,30,"C",79
"CB","L. DUNK","BRIGHTON WB","ENGLAND",192,88,29,"E",79
"CMF","DANI GARCÍA","BILBAO BR","SPAIN",180,81,30,"C",79
"CMF","B. BOURIGEAUD","RENNES","FRANCE",178,68,26,"B",79
"CF","G. DEFREL","SASSUOLO","FRANCE",179,77,29,"C",79
"CB","D. DA SILVA","RENNES","FRANCE",184,82,32,"C",79
"CMF","X. CHAVALERIN","STADE DE REIMS","FRANCE",179,69,29,"C",79
"AMF","F. MOLLET","MONTPELLIER","FRANCE",170,67,29,"C",79
"RWF","M. CORNET","OLYMPIQUE LYONNAIS","CÔTE D'IVOIRE",179,69,24,"C",79
"CB","J. TARKOWSKI","BURNLEY RB","ENGLAND",185,81,28,"C",79
"LMF","R. FRASER","NEWCASTLE WB","SCOTLAND",163,62,26,"C",79
"AMF","J. CAZARES","ATLÉTICO MINEIRO","ECUADOR",172,66,28,"C",79
"CB","N. PALLOIS","NANTES","FRANCE",189,89,33,"C",79
"CB","Y. ABDELHAMID","STADE DE REIMS","MOROCCO",190,83,33,"C",79
"CF","M. DABBUR","Free Agents","ISRAEL",182,74,28,"C",79
"GK","A. CRAGNO","CAGLIARI","ITALY",184,78,26,"C",79
"CF","MATA","GETAFE A","SPAIN",185,79,32,"D",79
"CF","BORJA IGLESIAS","SEVILLA TRIANA VB","SPAIN",187,86,27,"C",79
"RB","E. HYSAJ","NAPOLI","ALBANIA",182,75,26,"B",79
"CF","G. LABORDE","MONTPELLIER","FRANCE",181,78,26,"B",79
"CMF","M. LOPEZ","OLYMPIQUE MARSEILLE","FRANCE",167,58,23,"C",79
"CB","M. CALDARA","ATALANTA","ITALY",187,80,26,"C",79
"LMF","JONY","PAMPLONA RA","SPAIN",179,71,29,"D",79
"CB","J. ANDERSEN","OLYMPIQUE LYONNAIS","DENMARK",192,90,24,"C",79
"CB","J. O'CONNELL","SHEFFIELD RB","ENGLAND",187,85,26,"C",79
"CF","RAÚL DE TOMÁS","LLOBREGAT AB","SPAIN",180,69,26,"A",79
"GK","PACHECO","ÁLAVA AB","SPAIN",186,81,28,"B",79
"GK","SERGIO RICO","PSG","SPAIN",194,90,27,"C",79
"LWF","J. BAMBA","LILLE","FRANCE",175,72,24,"C",79
"RB","R. AGUILAR","MONACO","FRANCE",172,71,27,"B",79
"CMF","N. NÁNDEZ","CAGLIARI","URUGUAY",172,70,25,"D",79
"CMF","R. LOFTUS-CHEEK","CHELSEA B","ENGLAND",191,88,24,"C",79
"GK","P. RAJKOVIC","STADE DE REIMS","SERBIA",192,86,25,"C",79
"GK","P. BERNARDONI","ANGERS","FRANCE",190,78,23,"C",79
"GK","ÁLEX REMIRO","VASCO GIPUZKOA AB","SPAIN",191,80,25,"B",79
"GK","UNAI SIMÓN","BILBAO BR","SPAIN",190,89,23,"D",79
"RMF","A. MARUŠIC","LAZIO","MONTENEGRO",185,85,28,"A",79
"GK","DAVID SORIA","GETAFE A","SPAIN",192,85,27,"C",79
"LMF","D. BOUANGA","SAINT-ÉTIENNE","GABON",180,71,26,"D",79
"CB","L. MARTÍNEZ QUARTA","RIVER PLATE","ARGENTINA",183,78,24,"C",79
"DMF","A. DIAWARA","ROMA","GUINEA",183,75,23,"C",79
"CMF","P. LEES MELOU","NICE","FRANCE",185,69,27,"C",79
"LWF","S. VILLA","BOCA JUNIORS","COLOMBIA",179,71,24,"C",79
"LB","N. SCHULZ","Free Agents","GERMANY",180,78,27,"C",79
"DMF","J. LERMA","BOURNEMOUTH RB","COLOMBIA",179,70,26,"C",79
"AMF","PABLO FORNALS","WEST HAM RB","SPAIN",178,67,24,"C",79
"DMF","I. BENNACER","MILANO RN","ALGERIA",175,70,23,"C",79
"LWF","O. IDRISSI","AZ","MOROCCO",183,78,24,"C",79
"CB","B. DJIMSITI","ATALANTA","ALBANIA",190,83,27,"C",79
"CB","GABRIEL","ARSENAL","BRAZIL",190,87,23,"C",79
"DMF","BADOU N'DIAYE","STOKE RW","SENEGAL",180,74,30,"C",79
"CMF","N. MAKSIMOVIC","GETAFE A","SERBIA",189,78,25,"C",79
"DMF","ZUBELDÍA","VASCO GIPUZKOA AB","SPAIN",180,79,23,"C",79
"CB","N. MILENKOVIC","FIORENTINA","SERBIA",195,92,23,"C",79
"CF","N. BUSTOS","TALLERES DE CÓRDOBA","ARGENTINA",176,74,22,"C",79
"CF","F. CHALOV","CSKA MOSKVA","RUSSIA",180,77,22,"D",79
"CF","WESLEY","ASTON RB","BRAZIL",191,93,24,"C",79
"GK","A. NÜBEL","FC BAYERN MÜNCHEN","GERMANY",193,85,24,"C",79
"CF","K. DOLBERG","NICE","DENMARK",187,84,23,"D",79
"RMF","I. SARR","WATFORD BY","SENEGAL",185,76,22,"D",79
"RB","F. BUSTOS","INDEPENDIENTE","ARGENTINA",167,66,24,"C",79
"RMF","M. ZARACHO","RACING CLUB","ARGENTINA",171,65,22,"C",79
"CF","D. CALVERT-LEWIN","EVERTON B","ENGLAND",187,71,23,"C",79
"CF","A. ISAK","VASCO GIPUZKOA AB","SWEDEN",190,74,21,"C",79
"LWF","L. BAILEY","BAYER LEVERKUSEN","JAMAICA",178,77,23,"C",79
"DMF","F. GRILLITSCH","Free Agents","AUSTRIA",187,73,25,"C",79
"GK","A. LUNEV","ZENIT","RUSSIA",189,80,29,"C",79
"SS","M. PHILIPP","DINAMO MOSKVA","GERMANY",183,76,26,"C",79
"AMF","Z. BAKAEV","SPARTAK MOSKVA","RUSSIA",180,77,24,"C",79
"CF","D. MALEN","PSV","NETHERLANDS",180,75,21,"C",79
"DMF","S. TONALI","MILANO RN","ITALY",181,77,20,"C",79
"CF","LOREN MORÓN","SEVILLA TRIANA VB","SPAIN",185,66,27,"D",79
"DMF","T. KOOPMEINERS","AZ","NETHERLANDS",186,76,22,"B",79
"LWF","C. HUDSON-ODOI","CHELSEA B","ENGLAND",182,79,20,"B",79
"RWF","R. SKOV","Free Agents","DENMARK",185,76,24,"C",79
"CF","V. MURIQI","LAZIO","KOSOVO",194,92,26,"C",79
"LWF","M. DIABY","BAYER LEVERKUSEN","FRANCE",170,65,21,"C",79
"AMF","ANTON MIRANCHUK","LOKOMOTIV MOSKVA","RUSSIA",183,72,25,"B",79
"CB","O. KABAK","SCHALKE 04","TURKEY",186,86,20,"E",79
"AMF","J. DAVID","LILLE","CANADA",177,70,20,"C",79
"CF","CARLOS VINÍCIUS","BENFICA","BRAZIL",190,84,25,"C",79
"CB","M. DEMIRAL","JUVENTUS","TURKEY",190,86,22,"C",79
"CB","E. TAPSOBA","BAYER LEVERKUSEN","BURKINA FASO",192,80,21,"C",79
"AMF","N. AMIRI","BAYER LEVERKUSEN","GERMANY",180,73,24,"C",79
"CB","MAICON","AL NASSR","BRAZIL",191,87,32,"C",79
"CF","A. HAMDALLAH","AL NASSR","MOROCCO",179,81,30,"C",79
"CF","B. BOUNEDJAH","AL SADD","ALGERIA",180,78,29,"C",79
"CMF","E. BELÖZOGLU","Free Agents","TURKEY",170,66,40,"C",78
"AMF","A. D'ALESSANDRO","INTERNACIONAL","ARGENTINA",174,68,39,"C",78
"LWF","R. BABEL","GALATASARAY","NETHERLANDS",185,85,34,"C",78
"DMF","J. MASCHERANO","ESTUDIANTES","ARGENTINA",174,72,36,"C",78
"LWF","M. RODRÍGUEZ","NEWELL'S OLD BOYS","ARGENTINA",173,74,39,"C",78
"DMF","H. MULDER","RKC WAALWIJK","NETHERLANDS",180,76,33,"C",67
"GK","A. VANINS","Free Agents","LATVIA",186,85,40,"C",67
"GK","R. ZAPATA","JAGUARES DE CÓRDOBA","COLOMBIA",186,76,42,"B",67
"RB","P. DE LA HAZA","SPORT BOYS","PERU",176,77,37,"C",67
"CB","K. BROADFOOT","KILMARNOCK","SCOTLAND",191,89,36,"C",67
"CF","DAVID RODRÍGUEZ","SANTANDER VB","SPAIN",178,75,34,"C",67
"GK","A. MORIS","Free Agents","LUXEMBOURG",186,75,30,"C",67
"LB","J. SKJELVIK","OB","NORWAY",183,77,29,"C",67
"DMF","F. FLORES","INDEPENDIENTE MEDELLÍN","VENEZUELA",179,82,30,"C",67
"RB","RONG HAO","TIANJIN TEDA","CHINA",177,72,33,"C",67
"RWF","G. HUPPERTS","VVV","NETHERLANDS",176,75,28,"C",67
"CMF","Y. PEHLIVAN","RIZESPOR","AUSTRIA",183,70,31,"C",67
"GK","C. TABORDA","CENTRAL CÓRDOBA SDE","ARGENTINA",189,87,36,"C",67
"CB","J. NARVÁEZ","DEPORTES TOLIMA","ECUADOR",181,72,29,"C",67
"LMF","J. SKALÁK","MILLWALL BW","CZECH REPUBLIC",177,76,28,"C",67
"LWF","DIOGO SALOMÃO","SANTA CLARA","PORTUGAL",175,69,32,"D",67
"RMF","S. SRNIC","LAS PALMAS AA","SERBIA",174,64,28,"C",67
"CB","H. CUMMINGS","UNIÓN ESPAÑOLA","PANAMA",179,70,28,"C",67
"LMF","F. GUICHÓN","DEPORTES IQUIQUE","URUGUAY",182,75,29,"C",67
"RWF","F. SAAVEDRA","COBRESAL","CHILE",169,69,28,"C",67
"GK","C. GUERRA","PALESTINO","CHILE",183,83,26,"C",67
"RB","M. TEJADA","SPORT BOYS","PERU",167,65,31,"C",67
"RB","R. VITIELLO","JUVE STABIA","ITALY",185,77,37,"C",67
"RWF","M. O'HALLORAN","ST. JOHNSTONE","SCOTLAND",188,79,29,"D",67
"CF","A. SCHALK","SERVETTE","NETHERLANDS",171,68,28,"B",67
"GK","DANI JIMÉNEZ","ALCORCÓN AA","SPAIN",179,72,30,"D",67
"CB","A. NUKAN","GÖZTEPE","TURKEY",196,86,27,"C",67
"CF","M. LIEDER","OB","NETHERLANDS",188,85,30,"C",67
"LB","Ö. ÇEK","DENIZLISPOR","TURKEY",173,67,29,"C",67
"DMF","A. ISMATULLAEV","BURIRAM UNITED","UZBEKISTAN",182,76,29,"C",67
"GK","GLEDSON","AVAÍ","BRAZIL",192,88,37,"C",67
"DMF","MARINO","CUIABÁ","BRAZIL",182,75,34,"C",67
"CB","FERNANDO TIMBÓ","PARANÁ","BRAZIL",184,73,30,"C",67
"DMF","AUREMIR","CUIABÁ","BRAZIL",174,64,29,"C",67
"GK","N. BERTRAMS","GRONINGEN","NETHERLANDS",189,81,27,"C",67
